Index,Bab,Kategori,Kanji,Kana,Romaji,Arti,Kelas Kata,Konjugasi,Transitivitas,Catatan Tambahan
1462,28,Kata Sifat (I),偉い,えらい,erai,Hebat (Salut),Kata Sifat (I),,,"Contoh: えらい人（orang terhormat, pejabat, dsb）"
1463,28,Kata Sifat (I),丁度いい,ちょうどいい,choudo ii,"Pas, Cocok",Kata Sifat (I),,,
1464,28,Kata Benda,景色,けしき,keshiki,Pemandangan,Kata Benda,,,
1465,28,Kata Benda,経験,けいけん,keiken,Pengalaman,Kata Benda,,,
1466,28,Kata Kerja,経験します,けいけんします,keiken shimasu,Mengalami ...,Kata Kerja,Irregular (III),Tadoushi (Transitif),Contoh: いいけいけん／わるいけいけんをしました
1467,28,Kata Benda,力,ちから,chikara,Tenaga,Kata Benda,,,
1468,28,Kata Benda,人気,にんき,ninki,Popularitas,Kata Benda,,,Contoh: 学生に人気があります
1469,28,Kata Benda,形,かたち,katachi,Bentuk,Kata Benda,,,
1470,28,Kata Benda,色,いろ,iro,Warna,Kata Benda,,,
1471,28,Kata Benda,味,あじ,aji,Rasa,Kata Benda,,,
1472,28,Kata Benda,うまみ,うまみ,umami,Umami,Kata Benda,,,Contoh: 味の素（あじのもと）Ajinomoto
1473,28,Kata Benda,ガム,ガム,gamu,Permen karet,Kata Benda,,,
1474,28,Kata Benda,品物,しなもの,shinamono,Barang (dagangan) / Produk,Kata Benda,,,
1475,28,Kata Benda,値段,ねだん,nedan,Harga,Kata Benda,,,
1476,28,Kata Benda,給料,きゅうりょう,kyuuryou,Gaji,Kata Benda,,,
1477,28,Kata Benda,給与,きゅうよ,kyuuyo,Gaji (Situasi Formal / Resmi),Kata Benda,,,
1478,28,Kata Benda,賃金,ちんぎん,chingin,Wages,Kata Benda,,,
1479,28,Kata Benda,最低賃金,さいていちんぎん,saiteichingin,Minimum Wages (UMR),Kata Benda,,,
1480,28,Kata Benda,ボーナス,ボーナス,boonasu,Bonus,Kata Benda,,,
1481,28,Kata Benda,ゲーム,ゲーム,geemu,Game,Kata Benda,,,
1482,28,Kata Benda,番組,ばんぐみ,bangumi,Program / Acara TV,Kata Benda,,,
1483,28,Kata Benda,ドラマ,ドラマ,dorama,Drama,Kata Benda,,,
1484,28,Kata Benda,歌手,かしゅ,kashu,Penyanyi,Kata Benda,,,
1485,28,Kata Benda,小説,しょうせつ,shousetsu,Novel,Kata Benda,,,
1486,28,Kata Benda,小説家,しょうせつか,shousetsuka,Penulis Novel / Novelis,Kata Benda,,,～家（か）= Aliran ~
1487,28,Kata Benda,洗濯,せんたく,sentaku,Cucian,Kata Benda,,,～機（き）= Mesin ~
1488,28,Kata Benda,洗濯機,せんたくき,sentakuki,Mesin Cuci,Kata Benda,,,
1489,28,Kata Benda,掃除,そうじ,souji,Bebersih,Kata Benda,,,
1490,28,Kata Benda,掃除機,そうじき,soujiki,Alat bebersih Vacuum Cleaner,Kata Benda,,,
1491,28,Kata Benda,息子,むすこ,musuko,Putra / Anak laki-laki (Sendiri),Kata Benda,,,
1492,28,Kata Benda,娘,むすめ,musume,Putri / Anak perempuan (Sendiri),Kata Benda,,,
1493,28,Kata Benda,息子さん,むすこさん,musukosan,Putra / Anak laki-laki (Orang Lain),Kata Benda,,,
1494,28,Kata Benda,娘さん,むすめさん,musumesan,Putri / Anak perempuan (Orang Lain),Kata Benda,,,
1495,28,Kata Benda,自分,じぶん,jibun,Diri sendiri,Kata Benda,,,
1496,28,Kata Benda,将来,しょうらい,shourai,Masa depan (Skala kecil),Kata Benda,,,
1497,28,Kata Benda,未来,みらい,mirai,Masa depan (Skala besar),Kata Benda,,,
1498,28,Kata Keterangan,しばらく,しばらく,shibaraku,"Sementara Waktu, Sebentar (lebih lama dari ちょっと)",Kata Keterangan,,,
1499,28,Kata Keterangan,たいてい,たいてい,taitei,Kebanyakan / Dalam banyak situasi / Biasanya,Kata Keterangan,,,
1500,28,Kata Keterangan,ふだん,ふだん,fudan,Biasanya,Kata Keterangan,,,
1501,28,Kata Keterangan,それに,それに,soreni,Dan juga / dan lagi ...,Kata Keterangan,,,
1502,28,Kata Keterangan,それで,それで,sorede,Dan / Lalu / Kemudian / Sehingga,Kata Keterangan,,,
1503,28,Frasa,お願いがあるんですが,おねがいがあるんですが,onegai ga arun desu ga,Saya ada sedikit permohonan / permintaan tolong,Frasa,,,
1504,28,Kata Keterangan,実は,じつは,jitsu wa,Faktanya / Sebenarnya,Kata Keterangan,,,Latar belakang permohonan
1505,28,Kata Keterangan,本当は,ほんとうは,hontou wa,Betulnya / Sebenarnya,Kata Keterangan,,,
1506,28,Kata Benda,会話,かいわ,kaiwa,Percakapan,Kata Benda,,,
1507,28,Ekspresi,うーん,うーん,uun,Mmm... (ekspresi berpikir / ragu),Ekspresi,,,
1508,28,Kata Benda,お知らせ,おしらせ,oshirase,Pengumuman / Pemberitahuan,Kata Benda,,,
1509,28,Kata Kerja,参加します,さんかします,sanka shimasu,Ikut serta / Berpartisipasi,Kata Kerja,Irregular (III),Jidoushi (Intransitif),Partikel: 「に」 acara
1510,28,Kata Benda,日にち,ひにち,hinichi,Hari dan Tanggal,Kata Benda,,,
1511,28,Frasa,ゴミを捨てる日,ゴミをすてるひ,gomi o suteru hi,Hari membuang sampah,Frasa,,,Contoh: （月・水・金）
1512,28,Kata Benda,体育館,たいいくかん,taiikukan,Gymnasium (gedung olahraga),Kata Benda,,,
1513,28,Kata Benda,無料,むりょう,muryou,Gratis / Cuma-cuma,Kata Benda,,,
1514,28,Kata Kerja,誘います,さそいます,sasoimasu,Mengajak,Kata Kerja,Godan (I),Tadoushi (Transitif),
1515,28,Kata Benda,イベント,イベント,ibento,Event / Acara,Kata Benda,,,
1516,29,Kata Kerja,壊します,こわします,kowashimasu,Merusak (Kursi),Kata Kerja,Godan (I),Tadoushi (Transitif),いすをこわします
1517,29,Kata Kerja,割ります,わります,warimasu,Memecahkan (Cangkir) / Membagi,Kata Kerja,Godan (I),Tadoushi (Transitif),コップをわります
1518,29,Kata Kerja,折ります,おります,orimasu,Mematahkan (Pohon) / Melipat (Kertas),Kata Kerja,Godan (I),Tadoushi (Transitif),き（木）をおります
1519,29,Kata Kerja,破ります,やぶります,yaburimasu,Merobek (Kertas),Kata Kerja,Godan (I),Tadoushi (Transitif),かみをやぶります
1520,29,Kata Kerja,汚します,よごします,yogoshimasu,Mengotori (Baju),Kata Kerja,Godan (I),Tadoushi (Transitif),ふくをよごします
1521,29,Kata Kerja,付けます,つけます,tsukemasu,Memasang (Kantong),Kata Kerja,Ichidan (II),Tadoushi (Transitif),ポケットをつけます
1522,29,Kata Kerja,外します,はずします,hazushimasu,Melepas (Kancing) / Meninggalkan {tempat},Kata Kerja,Godan (I),Tadoushi (Transitif),ボタンをはずします、せきをはずします
1523,29,Kata Kerja,落とします,おとします,otoshimasu,Menjatuhkan Dompet,Kata Kerja,Godan (I),Tadoushi (Transitif),さいふをおとします
1524,29,Kata Kerja,片づけます,かたづけます,katazukemasu,Membereskan / Merapikan Kamar,Kata Kerja,Ichidan (II),Tadoushi (Transitif),へやをかたづけます
1525,29,Kata Kerja,倒します,たおします,taoshimasu,Menjatuhkan / Menumbangkan Orang,Kata Kerja,Godan (I),Tadoushi (Transitif),ひとをたおします
1526,29,Kata Kerja,燃やします,もやします,moyashimasu,Membakar Sampah,Kata Kerja,Godan (I),Tadoushi (Transitif),ごみをもやします
1527,29,Kata Kerja,閉まります,しまります,shimarimasu,(Pintu) Tertutup,Kata Kerja,Godan (I),Jidoushi (Intransitif),ドアがしまります
1528,29,Kata Kerja,つきます,つきます,tsukimasu,(Lampu) Menyala,Kata Kerja,Godan (I),Jidoushi (Intransitif),でんきがつきます
1529,29,Kata Kerja,消えます,きえます,kiemasu,(Lampu) Padam,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),でんきがきえます
1530,29,Kata Kerja,壊れます,こわれます,kowaremasu,(Kursi) Rusak,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),いすがこわれます
1531,29,Kata Kerja,割れます,われます,waremasu,(Cangkir) Pecah,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),コップがわれます
1532,29,Kata Kerja,折れます,おれます,oremasu,(Pohon) Patah,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),き（木）がおれます
1533,29,Kata Kerja,破れます,やぶれます,yaburemasu,(Kertas) Robek,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),かみがやぶれます
1534,29,Kata Kerja,汚れます,よごれます,yogoremasu,(Bajunya) Kotor,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),ふくがよごれます
1535,29,Kata Kerja,付きます,つきます,tsukimasu,(Kantong) Terpasang,Kata Kerja,Godan (I),Jidoushi (Intransitif),ポケットがつきます
1536,29,Kata Kerja,外れます,はずれます,hazuremasu,(Kancing) Terlepas,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),ボタンがはずれます
1537,29,Kata Kerja,落ちます,おちます,ochimasu,Dompet Terjatuh,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),さいふがおちます
1538,29,Kata Kerja,掛かります,かかります,kakarimasu,Terkunci,Kata Kerja,Godan (I),Jidoushi (Intransitif),かぎがかかります／ドアのかぎがかかります
1539,29,Kata Kerja,片づきます,かたづきます,katazukimasu,(Kamar) menjadi rapi,Kata Kerja,Godan (I),Jidoushi (Intransitif),へやがかたづきます
1540,29,Kata Kerja,倒れます,たおれます,taoremasu,(Orang) Jatuh,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),ひとがたおれます
1541,29,Kata Kerja,燃えます,もえます,moemasu,(Sampah) Terbakar,Kata Kerja,Ichidan (II),Jidoushi (Intransitif),ごみがもえます
1542,29,Kata Kerja,間違えます,まちがえます,machigaemasu,Salah,Kata Kerja,Ichidan (II),Tadoushi (Transitif),
1543,29,Kata Kerja,拭きます,ふきます,fukimasu,Mengelap (Meja),Kata Kerja,Godan (I),Tadoushi (Transitif),テーブルをふきます
1544,29,Kata Kerja,取り替えます,とりかえます,torikaemasu,Mengganti (Baterai),Kata Kerja,Ichidan (II),Tadoushi (Transitif),バッテリーをとりかえます
1545,29,Kata Benda,お皿,おさら,osara,Piring,Kata Benda,,,
1546,29,Kata Benda,お茶碗,おちゃわん,ochawan,Mangkuk,Kata Benda,,,
1547,29,Kata Benda,コップ,コップ,koppu,Cup Cangkir,Kata Benda,,,
1548,29,Kata Benda,グラス,グラス,gurasu,Glass Gelas,Kata Benda,,,
1549,29,Kata Benda,ガラス,ガラス,garasu,Glass Kaca,Kata Benda,,,
1550,29,Kata Benda,袋,ふくろ,fukuro,Kantong,Kata Benda,,,
1551,29,Kata Benda,おふくろ（俗語）,おふくろ,ofukuro,Ibu (Bahasa Kasual/Lugas),Kata Benda,,,Hati-hati penggunaan
1552,29,Kata Benda,枝,えだ,eda,Ranting,Kata Benda,,,
1553,29,Kata Benda,木の枝,きのえだ,ki no eda,Ranting Pohon,Kata Benda,,,
1554,29,Kata Benda,駅員,えきいん,ekiin,Pegawai Stasiun,Kata Benda,,,
1555,29,Kata Benda,警察,けいさつ,keisatsu,Kepolisian,Kata Benda,,,
1556,29,Kata Benda,おまわりさん,おまわりさん,omawarisan,Bapak / Ibu Polisi (sapaan),Kata Benda,,,
1557,29,Kata Kerja,回ります,まわります,mawarimasu,Berputar / Mengelilingi / Berpatroli,Kata Kerja,Godan (I),Jidoushi (Intransitif),
1558,29,Kata Benda,スピーチ,スピーチ,supiichi,Speech Pidato,Kata Benda,,,
1559,29,Kata Kerja,スピーチをします,スピーチをします,supiichi o shimasu,Berpidato,Kata Kerja,Irregular (III),Tadoushi (Transitif),
1560,29,Kata Benda,スピーチ大会,スピーチたいかい,supiichi taikai,Perlombaan Pidato,Kata Benda,,,
1561,29,Kata Benda,返事,へんじ,henji,Jawaban (balasan kabar),Kata Benda,,,
1562,29,Kata Kerja,返事をします,へんじをします,henji o shimasu,Memberikan balasan kabar,Kata Kerja,Irregular (III),Tadoushi (Transitif),
1563,29,Ekspresi,お先にどうぞ,おさきにどうぞ,osaki ni douzo,Silakan Duluan,Ekspresi,,,
1564,29,Ekspresi,先に失礼します,さきにしつれいします,saki ni shitsurei shimasu,Saya Permisi / Pamit Duluan,Ekspresi,,,
1565,29,Kata Benda,源氏物語,げんじものがたり,genji monogatari,Kisah Genji (judul novel),Kata Benda,,,
1566,29,Kata Benda,物語,ものがたり,monogatari,Kisah,Kata Benda,,,
1567,29,Kata Benda,今の電車,いまのでんしゃ,ima no densha,Kereta barusan,Kata Benda,,,
1568,29,Kata Benda,忘れ物,わすれもの,wasuremono,Barang yang tertinggal / terlupakan,Kata Benda,,,
1569,29,Kata Keterangan,このくらい,このくらい,kono kurai,Segini,Kata Keterangan,,,
1570,29,Kata Benda,～側,～がわ,~gawa,Sebelah ~,Kata Benda,,,
1571,29,Kata Benda,ポケット,ポケット,poketto,Pocket Kantong,Kata Benda,,,
1572,29,Kata Benda,～辺,～へん,~hen,Sekitar ~,Kata Benda,,,
1573,29,Kata Benda,この辺,このへん,kono hen,Sekitar sini,Kata Benda,,,
1574,29,Ekspresi,覚えていません,おぼえていません,oboeteimasen,Tidak ingat (kondisi sedang),Ekspresi,,,
1575,29,Kata Benda,網棚,あみだな,amidana,Lemari Jaring / Rak Bagasi,Kata Benda,,,網 = jaring、棚 = lemari
1576,29,Kata Benda,網,あみ,ami,Jaring,Kata Benda,,,
1577,29,Kata Keterangan,確か,たしか,tashika,Kalau tidak salah,Kata Keterangan,,,
1578,29,Kata Keterangan,確かに,たしかに,tashika ni,Memang benar...,Kata Keterangan,,,
1579,29,Ekspresi,ああ、よかった,ああ、よかった,"aa, yokatta","{O,} Syukur / Lega",Ekspresi,,,
1580,29,Kata Benda,新宿,しんじゅく,shinjuku,SHINJUKU (daerah di Tokyo),Kata Benda,,,
